2025-11-21 01:09:23,603 INFO  Logger.cs: 70 - 
2025-11-21 01:19:58,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor sabitleme parçasi-1
2025-11-21 01:19:58,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nozzle-4
2025-11-21 01:19:58,078 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:19:58,079 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nozzle-4
2025-11-21 01:19:58,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mil-1
2025-11-21 01:19:58,080 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:19:58,082 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mil-1
2025-11-21 01:19:58,083 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from prototip-1
2025-11-21 01:19:58,084 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:19:58,086 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in prototip-1
2025-11-21 01:19:58,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from çift pervane parça-1
2025-11-21 01:19:58,088 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:19:58,089 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in çift pervane parça-1
2025-11-21 01:19:58,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,176 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,177 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,179 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino_Nano-1
2025-11-21 01:19:58,180 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:19:58,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino_Nano-1
2025-11-21 01:19:58,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BLDC Motor-1
2025-11-21 01:19:58,184 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:19:58,185 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BLDC Motor-1
2025-11-21 01:19:58,186 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip montaj
2025-11-21 01:19:58,187 INFO  ExportHelperExtension.cs: 1136 - Found 67 in prototip montaj
2025-11-21 01:19:58,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip montaj
2025-11-21 01:19:58,189 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-21 01:19:58,190 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-21 01:19:58,190 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from üst kapak v2-1
2025-11-21 01:19:58,191 INFO  ExportHelperExtension.cs: 1136 - Found 79 in üst kapak v2-1
2025-11-21 01:19:58,192 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in üst kapak v2-1
2025-11-21 01:19:58,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor sabitleme parçasi-1
2025-11-21 01:19:58,194 INFO  ExportHelperExtension.cs: 1136 - Found 58 in motor sabitleme parçasi-1
2025-11-21 01:19:58,196 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor sabitleme parçasi-1
2025-11-21 01:19:58,197 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nozzle-4
2025-11-21 01:19:58,198 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:19:58,198 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nozzle-4
2025-11-21 01:19:58,199 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mil-1
2025-11-21 01:19:58,200 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:19:58,201 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mil-1
2025-11-21 01:19:58,201 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip-1
2025-11-21 01:19:58,203 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:19:58,204 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip-1
2025-11-21 01:19:58,205 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from çift pervane parça-1
2025-11-21 01:19:58,205 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:19:58,206 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in çift pervane parça-1
2025-11-21 01:19:58,206 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,207 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,207 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:19:58,208 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino_Nano-1
2025-11-21 01:19:58,209 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:19:58,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino_Nano-1
2025-11-21 01:19:58,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BLDC Motor-1
2025-11-21 01:19:58,212 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:19:58,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BLDC Motor-1
2025-11-21 01:19:59,280 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-21 01:19:59,286 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-21 01:19:59,294 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-21 01:20:36,327 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:20:36,794 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:20:40,321 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:20:55,750 INFO  SwAddin.cs: 294 - Assembly export called for file prototip montaj
2025-11-21 01:20:57,550 INFO  SwAddin.cs: 313 - Saving assembly
2025-11-21 01:20:57,880 INFO  SwAddin.cs: 316 - Opening property manager
2025-11-21 01:20:57,880 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from prototip montaj
2025-11-21 01:20:57,882 INFO  ExportHelperExtension.cs: 1136 - Found 67 in prototip montaj
2025-11-21 01:20:57,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in prototip montaj
2025-11-21 01:20:57,884 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-21 01:20:57,885 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-21 01:20:57,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from üst kapak v2-1
2025-11-21 01:20:57,887 INFO  ExportHelperExtension.cs: 1136 - Found 79 in üst kapak v2-1
2025-11-21 01:20:57,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in üst kapak v2-1
2025-11-21 01:20:57,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor sabitleme parçasi-1
2025-11-21 01:20:57,892 INFO  ExportHelperExtension.cs: 1136 - Found 58 in motor sabitleme parçasi-1
2025-11-21 01:20:57,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor sabitleme parçasi-1
2025-11-21 01:20:57,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nozzle-4
2025-11-21 01:20:57,894 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:20:57,895 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nozzle-4
2025-11-21 01:20:57,896 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mil-1
2025-11-21 01:20:57,897 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:20:57,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mil-1
2025-11-21 01:20:57,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from prototip-1
2025-11-21 01:20:57,900 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:20:57,901 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in prototip-1
2025-11-21 01:20:57,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from çift pervane parça-1
2025-11-21 01:20:57,902 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:20:57,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in çift pervane parça-1
2025-11-21 01:20:57,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,962 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,963 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino_Nano-1
2025-11-21 01:20:57,964 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:20:57,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino_Nano-1
2025-11-21 01:20:57,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BLDC Motor-1
2025-11-21 01:20:57,966 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:20:57,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BLDC Motor-1
2025-11-21 01:20:57,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip montaj
2025-11-21 01:20:57,968 INFO  ExportHelperExtension.cs: 1136 - Found 67 in prototip montaj
2025-11-21 01:20:57,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip montaj
2025-11-21 01:20:57,969 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-21 01:20:57,969 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-21 01:20:57,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from üst kapak v2-1
2025-11-21 01:20:57,970 INFO  ExportHelperExtension.cs: 1136 - Found 79 in üst kapak v2-1
2025-11-21 01:20:57,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in üst kapak v2-1
2025-11-21 01:20:57,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor sabitleme parçasi-1
2025-11-21 01:20:57,973 INFO  ExportHelperExtension.cs: 1136 - Found 58 in motor sabitleme parçasi-1
2025-11-21 01:20:57,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor sabitleme parçasi-1
2025-11-21 01:20:57,975 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nozzle-4
2025-11-21 01:20:57,975 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:20:57,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nozzle-4
2025-11-21 01:20:57,976 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mil-1
2025-11-21 01:20:57,977 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:20:57,977 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mil-1
2025-11-21 01:20:57,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip-1
2025-11-21 01:20:57,978 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:20:57,979 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip-1
2025-11-21 01:20:57,979 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from çift pervane parça-1
2025-11-21 01:20:57,980 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:20:57,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in çift pervane parça-1
2025-11-21 01:20:57,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,981 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:20:57,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino_Nano-1
2025-11-21 01:20:57,983 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:20:57,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino_Nano-1
2025-11-21 01:20:57,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BLDC Motor-1
2025-11-21 01:20:57,985 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:20:57,985 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BLDC Motor-1
2025-11-21 01:20:58,544 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-21 01:20:58,545 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-21 01:20:58,548 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-21 01:21:02,940 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:21:03,436 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:21:58,435 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 01:22:10,383 INFO  SwAddin.cs: 294 - Assembly export called for file prototip montaj
2025-11-21 01:22:11,852 INFO  SwAddin.cs: 313 - Saving assembly
2025-11-21 01:22:12,202 INFO  SwAddin.cs: 316 - Opening property manager
2025-11-21 01:22:12,203 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from prototip montaj
2025-11-21 01:22:12,204 INFO  ExportHelperExtension.cs: 1136 - Found 67 in prototip montaj
2025-11-21 01:22:12,205 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in prototip montaj
2025-11-21 01:22:12,206 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-21 01:22:12,207 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-21 01:22:12,208 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from üst kapak v2-1
2025-11-21 01:22:12,209 INFO  ExportHelperExtension.cs: 1136 - Found 79 in üst kapak v2-1
2025-11-21 01:22:12,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in üst kapak v2-1
2025-11-21 01:22:12,212 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor sabitleme parçasi-1
2025-11-21 01:22:12,213 INFO  ExportHelperExtension.cs: 1136 - Found 58 in motor sabitleme parçasi-1
2025-11-21 01:22:12,214 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor sabitleme parçasi-1
2025-11-21 01:22:12,215 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nozzle-4
2025-11-21 01:22:12,217 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:22:12,219 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nozzle-4
2025-11-21 01:22:12,220 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mil-1
2025-11-21 01:22:12,221 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:22:12,222 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mil-1
2025-11-21 01:22:12,222 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from prototip-1
2025-11-21 01:22:12,224 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:22:12,225 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in prototip-1
2025-11-21 01:22:12,226 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from çift pervane parça-1
2025-11-21 01:22:12,227 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:22:12,229 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in çift pervane parça-1
2025-11-21 01:22:12,230 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,230 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino_Nano-1
2025-11-21 01:22:12,236 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:22:12,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino_Nano-1
2025-11-21 01:22:12,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BLDC Motor-1
2025-11-21 01:22:12,240 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:22:12,241 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BLDC Motor-1
2025-11-21 01:22:12,243 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip montaj
2025-11-21 01:22:12,244 INFO  ExportHelperExtension.cs: 1136 - Found 67 in prototip montaj
2025-11-21 01:22:12,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip montaj
2025-11-21 01:22:12,250 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-21 01:22:12,305 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-11-21 01:22:12,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from üst kapak v2-1
2025-11-21 01:22:12,307 INFO  ExportHelperExtension.cs: 1136 - Found 79 in üst kapak v2-1
2025-11-21 01:22:12,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in üst kapak v2-1
2025-11-21 01:22:12,309 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor sabitleme parçasi-1
2025-11-21 01:22:12,310 INFO  ExportHelperExtension.cs: 1136 - Found 58 in motor sabitleme parçasi-1
2025-11-21 01:22:12,311 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor sabitleme parçasi-1
2025-11-21 01:22:12,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nozzle-4
2025-11-21 01:22:12,312 INFO  ExportHelperExtension.cs: 1136 - Found 30 in nozzle-4
2025-11-21 01:22:12,312 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nozzle-4
2025-11-21 01:22:12,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mil-1
2025-11-21 01:22:12,313 INFO  ExportHelperExtension.cs: 1136 - Found 31 in mil-1
2025-11-21 01:22:12,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mil-1
2025-11-21 01:22:12,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from prototip-1
2025-11-21 01:22:12,315 INFO  ExportHelperExtension.cs: 1136 - Found 97 in prototip-1
2025-11-21 01:22:12,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in prototip-1
2025-11-21 01:22:12,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from çift pervane parça-1
2025-11-21 01:22:12,319 INFO  ExportHelperExtension.cs: 1136 - Found 39 in çift pervane parça-1
2025-11-21 01:22:12,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in çift pervane parça-1
2025-11-21 01:22:12,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,320 INFO  ExportHelperExtension.cs: 1136 - Found 43 in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SG90 - Micro Servo 9g - Tower Pro-2
2025-11-21 01:22:12,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino_Nano-1
2025-11-21 01:22:12,322 INFO  ExportHelperExtension.cs: 1136 - Found 85 in Arduino_Nano-1
2025-11-21 01:22:12,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino_Nano-1
2025-11-21 01:22:12,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BLDC Motor-1
2025-11-21 01:22:12,325 INFO  ExportHelperExtension.cs: 1136 - Found 58 in BLDC Motor-1
2025-11-21 01:22:12,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BLDC Motor-1
2025-11-21 01:22:12,956 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-21 01:22:12,957 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-21 01:22:12,960 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-21 02:02:33,402 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 02:02:33,646 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 02:03:37,214 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 02:03:38,918 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-21 02:05:01,867 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-21 02:05:06,744 INFO  ExportHelperExtension.cs: 347 - Creating joint turbina_Link
2025-11-21 02:05:06,759 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-11-21 02:05:06,761 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-21 02:05:06,762 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-11-21 02:05:06,762 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-11-21 02:05:07,244 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-21 02:05:07,244 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-21 02:05:07,245 INFO  ExportHelperExtension.cs: 849 - L1: 0
